Fecha;Hora;Airpressure;AirTemp;BatteryVolt;CardNo;Charged;CurrDir;CurrSpeed;Discharged;GlobalRadia;hm0;hm0a;hm0b;hmax;mdir;mdira;mdirb;sprtp;thhf;thmax;tm01;tm02;tm02a;tm02b;tp;WaterTemp;WindDir;WindGust;WindSP
12/06/2019;8:00:00;1015,242;13,677;12,744;1;0,047;92,109;54,492;0,047;85,938;2,852;0,664;2,813;4,063;309,375;317,813;307,266;33,75;266,484;7,969;7,266;6,914;10,547;6,211;8,672;16,6800;0;0;0
12/06/2019;9:00:00;1015,344;14,16;13,652;1;0,574;99,844;48,633;0,023;574,219;3,164;0,898;3,086;4,531;307,969;319,219;306,563;34,102;283,359;7,5;7,148;6,797;10,254;6,211;8,906;16,6310;0;0;0
12/06/2019;10:00:00;1015,754;14,556;13,213;1;0,504;102,656;39,844;0,059;185,547;3,047;0,82;3,008;5,156;310,781;317,109;309,375;27,07;274,922;7,852;7,148;6,855;10,488;6,211;7,676;16,6800;0;0;0
12/06/2019;11:00:00;1015,857;14,6;13,555;1;0,609;94,922;42,773;0,094;722,656;2,852;0,82;2,813;4,844;315,703;322,734;314,297;28,828;276,328;8,672;7,031;6,68;10,488;5,977;8,73;16,6800;0;0;0
12/06/2019;12:00:00;1015,857;14,819;13,662;1;0,586;102,656;36,328;0,105;517,578;2,93;0,742;2,852;4,531;315,703;318,516;315;27,07;277,734;7,734;7,031;6,738;10,488;6,152;8,672;16,7290;0;0;0
12/06/2019;13:00:00;1015,857;14,644;13,662;1;0,434;112,5;29,883;0,117;448,242;2,656;0,703;2,617;3,906;315;316,406;313,594;30,938;288,281;7,852;6,914;6,563;10,488;5,977;8,672;16,8260;0;0;0
12/06/2019;14:00:00;1015,601;14,556;13,652;1;0,352;106,172;34,57;0,129;405,273;2,578;0,469;2,578;3,828;316,406;328,359;315;18,633;290,391;7,383;6,68;6,328;10,781;5,801;9,141;16,8260;0;0;0
12/06/2019;15:00:00;1016,011;14,688;13,643;1;0,316;90;50,391;0,164;687,5;2,305;0,742;2,227;3,281;317,813;326,953;316,406;22,148;279,844;8,203;6,914;6,621;10,371;5,801;8,73;16,7770;0;0;0
12/06/2019;16:00:00;1015,908;14,863;13,672;1;0,305;87,188;59,766;0,164;520,508;2,07;0,664;2,031;3,047;313,594;326,953;312,188;23,906;291,094;7,734;7,266;6,855;10,664;6,035;8,848;16,7770;0;0;0
12/06/2019;17:00:00;1015,806;14,907;13,672;1;0,281;90;52,734;0,152;357,422;1,953;0,625;1,875;3,203;315;321,328;314,297;24,258;283,359;8,086;7,383;7,031;10,488;6,152;9,668;16,7770;0;0;0
12/06/2019;18:00:00;1015,806;14,731;13,496;1;0,211;93,516;49,219;0,117;64,453;1,719;0,664;1,641;2,266;312,891;321,328;311,484;18,633;291,797;8,438;7,148;6,738;10,488;5,801;7,676;16,8260;0;0;0
12/06/2019;19:00:00;1015,806;14,775;13,154;1;0,012;89,297;42,188;0,082;36,133;1,602;0,508;1,563;2,813;312,891;320,625;312,188;34,102;298,828;7,5;7,148;6,797;10,313;5,859;9,844;16,7770;0;0;0
12/06/2019;20:00:00;1015,703;14,6;12,783;1;0;90;43,359;0,176;1,953;1,484;0,352;1,484;2,5;314,297;324,844;312,891;18,633;289,688;7,617;7,266;6,914;10,313;6,094;9,668;16,7770;0;0;0
12/06/2019;21:00:00;1016,062;14,6;12,686;1;0;81,563;42,188;0,258;0,977;1,406;0,195;1,406;2,188;312,891;317,813;312,188;23,906;297,422;8,438;7,148;6,797;10,723;6,152;9,375;16,7770;0;0;0
12/06/2019;22:00:00;1015,806;14,468;12,666;1;0;74,531;32,813;0,258;0;1,367;0,313;1,328;2,109;315,703;322,031;315;19,688;312,188;8,32;7,148;6,797;10,371;6,035;7,559;16,7770;0;0;0
12/06/2019;23:00:00;1015,344;14,38;12,656;1;0;73,125;30,469;0,258;0,977;1,406;0,117;1,445;2,031;321,328;312,188;320,625;22,852;298,125;7,266;6,914;6,68;10,43;6,211;8,555;16,7770;0;0;0
13/06/2019;0:00:00;1014,78;14,38;12,617;1;0;53,438;26,367;0,258;0;1,484;0,156;1,523;2,5;327,656;317,813;326,953;18,984;291,094;7,148;7,266;6,914;10,605;6,445;8,848;16,7770;0;0;0
13/06/2019;1:00:00;1014,165;13,633;12,627;1;0;29,531;26,367;0,258;0;1,406;0,156;1,406;2,031;326,953;316,406;326,25;21,797;287,578;7,266;6,797;6,563;10,254;6,035;7,91;16,7290;0;0;0
13/06/2019;2:00:00;1013,755;13,633;12,627;1;0;13,359;19,922;0,258;0;1,445;0,156;1,445;2,578;331,875;329,063;331,875;22,852;288,281;6,914;6,68;6,504;11,66;6,094;7,441;16,6800;0;0;0
13/06/2019;3:00:00;1013,55;13,589;12,607;1;0;6,328;28,711;0,258;0;1,406;0,078;1,445;2,266;324,844;317,813;324,141;21,797;297,422;7,148;6,563;6,387;10,664;5,977;7,559;16,7290;0;0;0
13/06/2019;4:00:00;1013,447;13,237;12,598;1;0;7,734;31,641;0,258;0,977;1,328;0,078;1,328;1,953;325,547;307,266;325,547;18,984;314,297;7,734;6,211;6,035;11,191;5,625;7,793;16,7770;0;0;0
13/06/2019;5:00:00;1013,55;13,413;12,588;1;0;19,688;31,641;0,234;14,648;1,484;0,078;1,523;2,266;324,141;302,344;324,141;20,391;296,016;6,797;6,328;6,152;11,25;5,859;6,914;16,7770;0;0;0
13/06/2019;6:00:00;1013,601;13,149;12,686;1;0;31,641;27,539;0,105;68,359;1,328;0,078;1,367;2,031;318,516;307,969;319,922;20,039;326,25;7,031;6,211;6,035;11,133;5,684;7,676;16,6800;0;0;0
13/06/2019;7:00:00;1014,011;13,765;13,184;1;0,41;42,188;28,711;0,012;224,609;1,211;0,117;1,25;1,719;317,109;307,969;318,516;29,531;8,438;6,328;6,211;5,977;10,781;5,625;8,086;16,6800;0;0;0
13/06/2019;8:00:00;1014,165;14,424;13,906;1;0,621;64,688;27,539;0,012;399,414;1,172;0,117;1,211;1,875;317,109;302,344;318,516;17,227;341,719;6,328;6,211;5,977;10,605;5,508;8,32;16,7290;0;0;0
13/06/2019;9:00:00;1013,96;14,336;13,662;1;0,586;78,75;43,945;0,059;598,633;1,172;0,195;1,172;1,719;312,188;304,453;314,297;33,398;9,844;6,914;6,445;6,27;10,371;5,625;8,203;16,8260;0;0;0
13/06/2019;10:00:00;1013,857;14,38;13,643;1;0,586;78,047;43,359;0,082;339,844;1,094;0,156;1,094;1,641;309,375;307,266;310,781;28,828;35,156;8,672;6,68;6,445;10,605;5,859;8,438;16,8750;0;0;0
13/06/2019;11:00:00;1013,037;14,644;13,682;1;0,434;87,891;33,398;0,105;435,547;1,055;0,195;1,055;1,563;307,969;300,938;309,375;19,688;1,406;6,914;6,68;6,445;10,43;5,918;8,73;16,8750;0;0;0
13/06/2019;12:00:00;1012,883;14,863;13,652;1;0,352;95,625;23,438;0,152;567,383;1,016;0,156;1,016;1,641;307,266;300,234;308,672;17,578;128,672;7,031;6,914;6,68;10,723;6,094;8,145;16,9730;0;0;0
13/06/2019;13:00:00;1012,319;14,951;13,633;1;0,316;66,797;6,445;0,152;428,711;0,977;0,156;0,977;1,406;307,266;305,156;307,969;24,258;44,297;7,852;7,031;6,797;10,84;6,035;8,438;17,1190;0;0;0
13/06/2019;14:00:00;1012,217;15,171;13,633;1;0,293;131,484;3,516;0,141;338,867;0,938;0,117;0,977;1,563;310,078;302,344;312,891;20,391;45,703;7,383;7,266;7,031;11,484;5,977;9,551;17,0700;0;0;0
13/06/2019;15:00:00;1012,319;15,215;13,633;1;0,246;30,234;5,859;0,117;169,922;0,898;0,195;0,898;1,328;308,672;296,719;313,594;25,313;55,547;6,914;7,148;6,855;11,074;5,508;8,848;17,0210;0;0;0
13/06/2019;16:00:00;1012,832;15,303;13,643;1;0,211;49,219;9,961;0,094;189,453;0,977;0,234;0,977;1,484;313,594;301,641;317,813;27,422;45,703;8,906;7,383;7,09;10,898;5,742;8,73;16,9730;0;0;0
13/06/2019;17:00:00;1013,14;15,215;13,633;1;0,188;53,438;12,305;0,082;142,578;0,898;0,195;0,898;1,406;316,406;310,781;320,625;27,07;51,328;7,266;7,031;6,797;10,84;5,742;8,555;17,0700;0;0;0
13/06/2019;18:00:00;1013,55;15,259;13,232;1;0,035;73,828;15,234;0,07;42,969;0,977;0,352;0,938;1,406;316,406;299,531;319,922;26,719;25,313;8,086;7,031;6,738;10,84;5,742;8,379;17,2660;0;0;0
13/06/2019;19:00:00;1014,114;15,215;12,793;1;0;91,406;18,75;0,176;12,695;1,133;0,352;1,094;1,953;316,406;304,453;318,516;18,984;24,609;7,969;7,148;6,914;10,664;5,977;8,32;17,1680;0;0;0
13/06/2019;20:00:00;1014,78;15,039;12,715;1;0;103,359;21,68;0,211;2,93;0,977;0,352;0,977;1,797;311,484;297,422;315;27,422;14,766;7,734;7,148;6,855;10,547;5,625;7,559;17,0210;0;0;0
13/06/2019;21:00:00;1015,601;14,995;12,676;1;0;106,875;17,578;0,258;0,977;1,055;0,469;1,016;1,563;315;301,641;320,625;16,172;357,188;8,789;7,148;6,738;10,781;5,273;10,43;16,9240;0;0;0
13/06/2019;22:00:00;1015,857;15,039;12,646;1;0;101,25;14,063;0,258;0,977;1,172;0,508;1,094;1,641;309,375;299,531;313,594;17,93;345,234;7,734;7,383;6,973;10,723;5,625;8,086;16,9240;0;0;0
13/06/2019;23:00:00;1015,806;14,863;12,656;1;0;101,953;12,891;0,258;0;1,172;0,508;1,094;1,719;307,969;305,156;310,781;18,281;339,609;7,852;7,383;6,973;10,723;5,684;9,082;16,8750;0;0;0
14/06/2019;0:00:00;1015,549;14,819;12,627;1;0;126,563;11,133;0,258;0,977;1,211;0,508;1,094;1,875;310,078;299,531;313,594;19,336;352,969;10,195;7,5;7,031;10,547;5,859;9,375;16,8750;0;0;0
14/06/2019;1:00:00;1014,934;14,731;12,627;1;0;94,922;4,102;0,258;0,977;1,211;0,547;1,094;1,797;311,484;303,75;314,297;18,633;18,281;7,852;7,5;7,09;10,781;5,918;8,672;16,8750;0;0;0
14/06/2019;2:00:00;1014,575;14,424;12,637;1;0;41,484;2,344;0,258;0;1,25;0,664;1,094;1,953;310,781;300,938;314,297;24,609;8,438;7,969;7,617;7,266;10,898;5,742;9,961;16,8750;0;0;0
14/06/2019;3:00:00;1014,165;13,984;12,607;1;0;19,688;3,516;0,258;0;1,133;0,547;1,055;1,719;310,078;299,531;315,703;18,984;46,406;9,609;7,266;6,797;11,074;5,508;11,367;16,8260;0;0;0
14/06/2019;4:00:00;1014,216;13,677;12,588;1;0;88,594;2,93;0,258;0;1,094;0,469;1,016;1,797;312,188;301,641;316,406;24,961;333,281;8,32;7,266;6,855;11,074;5,742;8,145;16,8750;0;0;0
14/06/2019;5:00:00;1014,575;13,589;12,607;1;0;26,719;2,93;0,234;18,555;0,977;0,391;0,898;1,328;317,109;302,344;320,625;18,984;344,531;8,789;6,914;6,563;11,016;5,566;7,617;16,8750;0;0;0
14/06/2019;6:00:00;1014,729;13,94;12,734;1;0,035;71,016;8,203;0,07;69,336;0,938;0,43;0,859;1,25;316,406;307,266;321,328;18,984;9,141;9,375;7,148;6,738;10,664;5,566;9,492;16,8260;0;0;0
14/06/2019;7:00:00;1014,78;14,16;12,715;1;0,035;73,125;11,133;0,023;46,875;0,898;0,391;0,82;1,328;316,406;303,047;320,625;16,172;56,953;7,969;6,914;6,563;10,723;5,566;9,199;16,7770;0;0;0
14/06/2019;8:00:00;1014,934;14,512;13,037;1;0,223;82,969;9,961;0,023;145,508;0,859;0,469;0,742;1,328;317,109;302,344;322,734;24,258;18,984;9,023;7,031;6,563;10,605;5,273;10,547;16,8260;0;0;0
14/06/2019;9:00:00;1014,985;14,775;13,301;1;0,422;97,031;7,031;0,012;234,375;0,898;0,469;0,781;1,406;312,188;298,828;318,516;21,094;21,094;8,672;7,383;6,973;10,723;5,625;10,547;16,9730;0;0;0
14/06/2019;10:00:00;1014,883;15,083;13,594;1;0,68;123,047;4,688;0,012;284,18;0,859;0,43;0,781;1,563;316,406;305,156;319,922;21,445;49,922;9,141;7,266;6,855;10,488;5,684;9,961;16,9240;0;0;0
14/06/2019;11:00:00;1014,421;15,083;13,35;1;0,363;140,625;2,344;0,012;166,016;0,859;0,234;0,859;1,094;312,891;304,453;315,703;16,523;54,141;9,492;7,383;6,973;10,723;6,094;9,844;16,9240;0;0;0
14/06/2019;12:00:00;1014,473;15,171;13,418;1;0,316;216,563;2,93;0,012;145,508;0,82;0,234;0,781;1,094;315;301,641;318,516;27,07;47,109;8,086;7,148;6,797;10,547;5,859;9,961;16,9240;0;0;0
14/06/2019;13:00:00;1014,626;15,391;13,916;1;0,445;255,938;6,445;0,012;214,844;0,938;0,352;0,859;1,25;316,406;311,484;319,922;25,313;57,656;8,672;7,5;7,09;10,43;6,035;9,844;16,9730;0;0;0
14/06/2019;14:00:00;1014,678;14,995;13,506;1;0,258;255,234;9,961;0,059;107,422;1,016;0,391;0,938;1,641;310,078;301,641;313,594;24,961;30,234;8,32;7,5;7,207;10,605;6,094;8,73;17,0210;0;0;0
14/06/2019;15:00:00;1014,626;14,204;13,34;1;0,094;250,313;12,891;0,059;160,156;1,133;0,43;1,055;1,563;313,594;304,453;315,703;17,93;20,391;9,141;7,617;7,266;10,371;6,094;9,961;17,0210;0;0;0
14/06/2019;16:00:00;1015,19;15,127;13,447;1;0,199;258,75;15,82;0,059;127,93;1,055;0,43;1,016;1,797;315;304,453;320,625;18,984;28,125;6,914;7,5;7,148;10,605;5,625;9,668;17,0210;0;0;0
14/06/2019;17:00:00;1015,396;15,347;13,32;1;0,117;262,969;11,133;0,059;65,43;1,055;0,43;1,016;1,641;315;305,156;319,922;22,5;23,203;8,086;7,266;6,914;10,547;5,625;9,961;17,0210;0;0;0
14/06/2019;18:00:00;1015,908;15,435;12,939;1;0;272,109;7,617;0,105;41,992;0,938;0,352;0,898;1,641;315;302,344;322,031;20,391;19,688;8,086;6,914;6,504;10,43;5,098;9,727;16,9730;0;0;0
14/06/2019;19:00:00;1016,575;15,435;12,783;1;0;291,797;5,273;0,164;20,508;0,977;0,391;0,938;1,641;315;306,563;322,031;16,172;26,016;8,672;7,148;6,68;10,957;5,273;9,141;16,9730;0;0;0
14/06/2019;20:00:00;1017,036;15,303;12,695;1;0;347,344;0,586;0,211;2,93;0,938;0,313;0,898;1,563;312,891;303,75;320,625;20,039;27,422;7,148;7,031;6,621;10,957;5,449;9,082;16,9730;0;0;0
14/06/2019;21:00:00;1018,01;15,347;12,627;1;0;172,969;1,758;0,258;0,977;0,859;0,391;0,781;1,563;310,078;303,047;318,516;23,906;12,656;9,258;7,266;6,738;10,781;5,098;8,906;16,9730;0;0;0
14/06/2019;22:00:00;1018,523;15,303;12,637;1;0;182,109;2,344;0,258;0,977;0,742;0,352;0,703;1,094;310,781;307,969;319,219;16,172;23,203;7,969;7,148;6,738;10,723;5,156;10,371;16,9240;0;0;0
14/06/2019;23:00:00;1018,882;15,215;12,637;1;0;232,734;5,273;0,258;0,977;0,742;0,352;0,703;1,172;309,375;304,453;319,219;22,148;3,516;8,203;7,383;6,973;10,957;5,273;11,133;16,9240;0;0;0
15/06/2019;0:00:00;1019,036;15,215;12,627;1;0;243,281;8,789;0,258;0,977;0,742;0,352;0,703;1,016;305,156;302,344;310,781;27,07;343,125;8,555;7,383;6,973;10,723;5,332;10,43;16,9730;0;0;0
15/06/2019;1:00:00;1018,984;15,039;12,627;1;0;255,938;13,477;0,258;0,977;0,742;0,352;0,664;1,25;307,969;307,266;312,188;24,258;320,625;8,086;7,5;7,09;10,605;5,566;10,02;16,9240;0;0;0
15/06/2019;2:00:00;1019,087;14,819;12,607;1;0;258,047;15,234;0,258;0,977;0,781;0,469;0,664;1,25;310,078;308,672;312,188;18,984;307,969;8,672;7,852;7,441;10,371;5,566;10,137;16,9240;0;0;0
15/06/2019;3:00:00;1019,138;14,468;12,598;1;0;272,813;15,82;0,258;0;0,781;0,273;0,742;1,172;312,891;309,375;315;18,984;312,891;8,789;7,5;7,09;10,605;5,977;9,551;16,9240;0;0;0
15/06/2019;4:00:00;1019,343;13,809;12,578;1;0;274,219;15,82;0,258;0,977;0,781;0,313;0,742;1,172;314,297;307,969;316,406;21,797;322,734;9,258;7,617;7,266;10,605;6,094;9,316;16,9240;0;0;0
15/06/2019;5:00:00;1019,805;13,853;12,607;1;0;280,547;15,82;0,234;23,438;0,742;0,195;0,742;1,094;315;304,453;316,406;24,961;332,578;8,203;7,266;6,973;11,074;6,094;9,375;16,8750;0;0;0
15/06/2019;6:00:00;1020,112;14,028;12,939;1;0,105;289,688;15,234;0,047;112,305;0,82;0,234;0,781;1,328;316,406;308,672;317,109;27,422;310,781;7,969;7,266;6,973;10,605;6,211;8,965;16,8260;0;0;0
15/06/2019;7:00:00;1021,035;14,819;13,672;1;0,809;294,609;9,961;0,012;289,063;0,977;0,273;0,938;1,328;317,109;319,922;317,813;12,656;329,766;8,32;7,617;7,266;10,547;6,621;8,965;16,8260;0;0;0
15/06/2019;8:00:00;1021,753;15,479;13,672;1;0,715;274,922;5,273;0,047;482,422;0,898;0,273;0,859;1,328;317,109;315;317,813;15,82;288,984;8,555;7,266;6,973;10,781;6,211;9,082;16,8750;0;0;0
15/06/2019;9:00:00;1022,009;15,742;13,604;1;0,68;224,297;2,344;0,117;625,977;0,977;0,156;0,977;1,25;319,219;306,563;319,922;19,336;296,016;8,906;7,266;6,914;10,957;6,445;8,672;16,9240;0;0;0
15/06/2019;10:00:00;1022,471;15,874;13,633;1;0,527;156,094;4,102;0,141;728,516;0,82;0,195;0,82;1,406;317,813;310,781;318,516;17,93;258,75;8,555;7,148;6,797;10,723;6,152;8,906;17,1190;0;0;0
15/06/2019;11:00:00;1022,983;16,313;13,633;1;0,398;182,813;9,375;0,152;797,852;0,82;0,391;0,742;1,328;315,703;308,672;317,109;16,523;315;7,148;7,5;7,09;10,488;6,035;9,844;17,2170;0;0;0
15/06/2019;12:00:00;1022,83;16,489;13,613;1;0,352;220,078;14,648;0,164;832,031;0,859;0,313;0,82;1,172;307,969;306,563;309,375;22,5;278,438;8,203;7,5;7,148;10,84;6,211;9,551;17,3140;0;0;0
15/06/2019;13:00:00;1022,471;16,753;13,623;1;0,316;221,484;18,75;0,176;846,68;0,781;0,352;0,742;1,641;309,375;303,047;311,484;25,313;327,656;7,617;7,617;7,207;10,664;5,918;10,664;17,2660;0;0;0
15/06/2019;14:00:00;1022,214;16,753;13,594;1;0,305;241,172;21,094;0,176;793,945;0,703;0,313;0,664;1,016;309,375;303,047;312,188;21,797;321,328;7,734;6,914;6,563;10,723;5,449;10,254;17,1190;0;0;0
15/06/2019;15:00:00;1022,522;16,797;13,623;1;0,293;238,359;25,781;0,164;701,172;0,703;0,313;0,664;1,094;310,078;307,266;310,078;18,984;26,016;7,5;6,797;6,387;10,781;5,449;10,664;17,8030;0;0;0
15/06/2019;16:00:00;1022,419;16,709;13,604;1;0,27;238,359;33,984;0,152;544,922;0,703;0,273;0,664;1,016;310,781;313,594;310,078;23,906;260,156;5,742;6,563;6,152;10,781;5,332;10,898;18,3400;0;0;0
15/06/2019;17:00:00;1022,778;16,665;13,613;1;0,258;264,375;27,539;0,152;375,977;0,781;0,273;0,742;1,25;307,969;299,531;308,672;20,039;311,484;5,391;6,68;6,328;10,723;5,684;7,676;17,4610;0;0;0
15/06/2019;18:00:00;1022,881;16,665;13,477;1;0,188;284,063;26,953;0,094;112,305;0,703;0,234;0,664;1,016;313,594;306,563;313,594;29,531;281,25;8,438;6,445;6,094;10,664;5,508;9,551;17,6070;0;0;0
15/06/2019;19:00:00;1023,445;16,533;13,105;1;0,012;288,984;26,367;0,094;34,18;0,781;0,313;0,703;1,016;311,484;303,047;310,781;16,172;261,563;9,023;6,68;6,328;10,488;5,566;10,254;17,5590;0;0;0
15/06/2019;20:00:00;1023,65;16,445;12,744;1;0;0;0;0,199;2,93;0,781;0,234;0,781;1,172;315,703;310,781;315;17,93;306,563;8,789;6,797;6,445;10,605;5,801;9,551;17,6810;0;0;0
15/06/2019;21:00:00;1024,06;16,313;12,676;1;0;310,078;15,82;0,258;0;0,82;0,195;0,781;1,328;316,406;307,969;315,703;17,578;281,953;7,969;6,68;6,328;10,605;5,801;8,672;17,8030;0;0;0
15/06/2019;22:00:00;1024,163;15,127;12,646;1;0;343,828;8,203;0,258;0;0,859;0,156;0,859;1,406;317,109;311,484;317,109;22,852;255,234;7,5;6,68;6,387;11,016;5,977;9,551;17,5100;0;0;0
15/06/2019;23:00:00;1024,06;14,907;12,627;1;0;327,656;1,172;0,258;0;0,781;0,195;0,781;1,172;315;306,563;315;21,797;305,859;5,742;6,445;6,152;10,371;5,684;7,734;17,2170;0;0;0
16/06/2019;0:00:00;1023,65;14,951;12,637;1;0;63,281;0,586;0,258;0;0,938;0,117;0,938;1,406;315;299,531;315;22,5;286,172;6,797;6,211;5,977;10,84;5,625;8,848;17,0210;0;0;0
16/06/2019;1:00:00;1023,137;14,6;12,646;1;0;158,203;5,273;0,258;0;1,133;0,195;1,094;1,563;317,813;310,781;317,813;16,523;317,813;5,742;6,445;6,211;10,664;5,859;8,203;17,0210;0;0;0
16/06/2019;2:00:00;1022,676;14,336;12,646;1;0;0;0;0,258;0;1,133;0,117;1,133;1,875;317,109;314,297;317,109;18,984;245,391;7,734;6,328;6,152;10,781;5,801;7,734;17,0210;0;0;0
16/06/2019;3:00:00;1022,317;14,248;12,637;1;0;232,734;8,789;0,258;0;1,211;0,195;1,211;2,031;319,219;312,188;318,516;22,852;255,234;7,266;6,563;6,387;10,723;6,035;7,441;17,0210;0;0;0
16/06/2019;4:00:00;1022,214;14,424;12,627;1;0;256,641;9,961;0,258;0;1,211;0,234;1,211;1,797;321,328;304,453;322,031;23,203;239,766;6,797;6,445;6,211;10,371;5,801;7,559;17,0700;0;0;0
16/06/2019;5:00:00;1022,214;14,819;12,646;1;0;256,641;14,063;0,211;36,133;1,25;0,234;1,211;1,953;315,703;307,969;316,406;22,148;82,266;7,969;6,797;6,504;10,723;5,977;8,203;17,1680;0;0;0
16/06/2019;6:00:00;1022,522;15,171;13,105;1;0,246;267,891;9,961;0,023;140,625;1,25;0,313;1,211;1,875;312,891;306,563;312,891;23,203;10,547;8,32;7,031;6,797;10,371;6,211;8,613;17,2170;0;0;0
16/06/2019;7:00:00;1022,881;15,347;13,359;1;0,527;244,688;8,789;0,012;312,5;1,328;0,234;1,328;2,266;306,563;304,453;307,266;16,172;4,219;7,734;7,383;7,148;10,664;6,68;7,617;17,2660;0;0;0
16/06/2019;8:00:00;1022,778;15,522;13,564;1;0,832;277,031;7,617;0,023;478,516;1,367;0,43;1,328;1,875;304,453;301,641;304,453;15,82;94,922;7,148;7,734;7,441;10,371;6,68;8,906;17,2660;0;0;0
16/06/2019;9:00:00;1022,317;15,874;13,643;1;0,551;261,563;5,273;0,117;622,07;1,133;0,234;1,133;1,719;303,047;298,125;304,453;24,258;101,953;7,617;7,266;7,09;10,43;6,094;8,262;17,1680;0;0;0
16/06/2019;10:00:00;1021,907;15,786;13,613;1;0,41;262,969;11,133;0,152;746,094;1,211;0,352;1,172;1,641;302,344;304,453;303,75;17,578;85,078;8,672;7,734;7,5;10,254;6,094;9,316;17,1190;0;0;0
16/06/2019;11:00:00;1021,445;15,918;13,594;1;0,352;257,344;15,82;0,164;828,125;0,938;0,156;0,938;1,406;303,047;300,938;305,859;21,797;80,156;7,852;7,5;7,324;10,84;5,684;9,141;17,1680;0;0;0
16/06/2019;12:00:00;1020,779;15,962;13,613;1;0,328;270,703;20,508;0,164;863,281;0,938;0,117;0,977;1,797;303,75;295,313;310,781;21,797;78,75;8,555;7,617;7,383;10,84;5,215;9,199;17,3140;0;0;0
16/06/2019;13:00:00;1019,907;16,445;13,652;1;0,305;266,484;22,852;0,164;846,68;0,898;0,234;0,938;1,563;305,859;299,531;317,109;23,203;81,563;6,914;7,148;6,855;10,723;4,922;8,73;17,4120;0;0;0
16/06/2019;14:00:00;1019,036;16,665;13,633;1;0,293;268,594;25,195;0,176;768,555;0,977;0,156;1,016;1,406;308,672;296,016;318,516;21,445;75,234;6,797;7,148;6,797;10,898;5,039;9,082;17,4610;0;0;0
16/06/2019;15:00:00;1018,625;16,841;13,613;1;0,293;277,734;28,125;0,176;637,695;1,055;0,117;1,094;1,406;313,594;313,594;322,031;22,5;71,719;7,383;7,031;6,68;11,074;5,215;8,73;17,5100;0;0;0
16/06/2019;16:00:00;1018,42;17,017;13,623;1;0,281;275,625;23,438;0,176;524,414;0,977;0,117;1,016;1,563;317,813;302,344;325,547;22,5;77,344;8,438;6,797;6,504;10,781;5,156;7,852;17,5590;0;0;0
16/06/2019;17:00:00;1018,42;17,104;13,643;1;0,27;279,141;25,781;0,164;384,766;1,055;0,078;1,094;1,563;315,703;309,375;322,031;26,719;71,719;7,852;6,914;6,621;11,309;5,391;8,438;17,5590;0;0;0
16/06/2019;18:00:00;1018,728;17,192;13,633;1;0,234;279,141;16,992;0,129;169,922;1,25;0,078;1,25;2,188;322,031;309,375;326,25;21,797;71,016;7,266;6,68;6,387;11,074;5,742;8,555;17,5590;0;0;0
16/06/2019;19:00:00;1019,138;16,973;13,564;1;0,152;293,203;9,375;0,082;68,359;1,172;0,117;1,211;1,641;317,813;311,484;322,031;21,094;63,984;5,977;6,563;6,27;11,074;5,801;8,027;17,5100;0;0;0
16/06/2019;20:00:00;1019,343;16,709;13,008;1;0,012;348,75;4,688;0,152;4,883;1,211;0,078;1,25;1,719;324,844;322,734;329,063;20,742;54,844;8,438;6,328;6,035;11,016;5,566;8,203;17,4610;0;0;0
16/06/2019;21:00:00;1019,805;16,489;12,695;1;0;101,953;7,031;0,258;0,977;1,25;0,117;1,289;1,875;331,172;299,531;336,094;21,094;52,734;6,68;6,094;5,742;10,781;5,273;7,324;17,4120;0;0;0
16/06/2019;22:00:00;1019,958;16,445;12,656;1;0;127,969;18,164;0,258;0,977;1,172;0,117;1,211;1,797;335,391;313,594;341,719;28,477;37,969;7,383;5,977;5,625;11,426;5,039;7,852;17,3630;0;0;0
16/06/2019;23:00:00;1019,753;16,27;12,627;1;0;150,469;28,125;0,258;0,977;1,094;0,117;1,094;1,641;328,359;302,344;331,875;16,523;352,266;6,328;5,977;5,742;10,488;4,98;8,32;17,4120;0;0;0
17/06/2019;0:00:00;1019,446;16,182;12,637;1;0;184,922;25,781;0,258;0,977;1,211;0,117;1,25;2,188;332,578;300,938;334,688;20,742;329,766;6,914;5,859;5,625;11,074;5,039;8,203;17,3630;0;0;0
17/06/2019;1:00:00;1018,984;16,094;12,637;1;0;193,359;21,68;0,258;0;1,172;0,117;1,211;1,563;331,875;301,641;333,984;17,227;319,219;8,32;5,859;5,625;10,84;5,039;8,32;17,4610;0;0;0
17/06/2019;2:00:00;1018,318;15,874;12,646;1;0;196,172;18,164;0,258;0,977;0,938;0,156;0,977;1,406;335,391;310,781;336,094;29,531;304,453;8,086;5,742;5,449;10,488;4,629;8,848;17,3630;0;0;0
17/06/2019;3:00:00;1017,856;15,874;12,627;1;0;239,063;14,648;0,258;1,953;0,938;0,117;0,938;1,484;334,688;310,781;336,797;32,695;316,406;6,328;5,742;5,508;10,488;4,863;8,73;17,4120;0;0;0
17/06/2019;4:00:00;1017,805;15,654;12,617;1;0;273,516;18,164;0,258;0,977;1,016;0,117;1,016;1,797;331,875;303,75;332,578;21,797;301,641;6,211;5,977;5,742;10,664;5,215;8,613;17,4120;0;0;0
17/06/2019;5:00:00;1017,651;15,698;12,656;1;0;277,031;19,922;0,223;31,25;0,898;0,117;0,938;1,406;329,766;311,484;329,766;29,18;234,141;5,391;6,328;6,035;10,664;5,332;8,73;17,3140;0;0;0
